SEXO,EDAD,NIVEL_EDUCATIVO,ETNIA,TUVO_TRABAJO,TIPO_TRABAJADOR,BUSCA_OTRO_TRABAJO,NIVEL_OCUPACION,REGISTRO_SUNAT,TAMANO_EMPRESA,QUIERE_MAS_HORAS,LIBROS_CONTABLES,FRECUENCIA_PAGO,INGRESO_PRINCIPAL,LIMIT_MOVIMIENTO,LIMIT_VISION,LIMIT_COMUNICACION,LIMIT_AUDICION,LIMIT_APRENDIZAJE,LIMIT_RELACION,SEGURO_SALUD,DIAS_AUSENTE
2,36,5,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,20,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,70,10,9,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,67,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,61,11,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,20,10,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,48,9,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
2,67,11,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,31,11,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,55,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,78,6,9,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,64,9,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,61,3,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,42,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,76,3,8,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,65,6,7,2,,,4,,,,,,,1,2,2,2,2,2,1,2.0
2,68,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,90,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,63,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,41,9,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,20,10,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,14,5,7,1,4.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,2,2.0
2,68,1,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,35,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,47,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,18,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,84,3,7,2,9.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
1,76,6,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,68,10,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,58,6,9,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,76,6,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,73,5,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,73,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,20,10,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,72,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,67,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,29,11,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
1,88,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,56,3,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,20,8,7,1,4.0,,1,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
2,77,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,63,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,19,10,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,62,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,69,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,53,4,7,2,,,4,,,,,,,2,2,1,1,1,1,5,2.0
1,36,8,7,2,,,2,,,,,,,2,2,2,2,2,2,6,2.0
1,85,6,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,75,6,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,19,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,86,3,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,33,9,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
1,18,6,7,1,4.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
1,49,6,7,2,,,2,,,,,,,2,2,2,2,2,2,6,2.0
2,68,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,31,3,1,2,4.0,,1,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,31,5,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,56,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,57,3,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,47,3,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,26,6,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
2,58,6,9,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,22,10,7,2,4.0,,2,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,6,2.0
2,32,9,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,43,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,20,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,29,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,45,5,9,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
2,19,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,62,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,64,6,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,72,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,61,9,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,54,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,40,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,19,8,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,31,11,7,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,33,8,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,83,3,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,21,5,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,59,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,21,8,9,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,69,5,1,1,4.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,1,2.0
2,42,9,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,7,1,4.0,,4,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
2,89,3,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,95,11,8,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,56,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,83,6,7,2,,,4,,,,,,,1,1,2,1,2,2,1,2.0
1,85,6,7,2,,,4,,,,,,,1,2,2,1,2,2,1,2.0
2,46,8,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,68,6,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
1,76,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,47,1,1,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,14,5,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,17,5,5,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,77,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,93,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,58,10,7,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,65,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,82,6,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,67,4,2,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,53,11,7,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
1,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,79,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,72,11,6,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,61,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,65,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,29,11,1,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,85,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,21,10,7,1,8.0,2.0,1,2.0,1.0,2.0,2.0,5.0,,2,2,2,2,2,2,5,2.0
2,16,5,7,1,9.0,,4,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,1,2.0
2,64,9,6,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,82,6,6,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,54,6,1,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
1,16,5,9,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
1,23,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,20,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,51,11,7,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,60,6,6,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,84,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,57,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,53,8,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,21,4,7,2,,,4,,,,,,,2,2,1,2,1,1,1,2.0
1,36,3,9,2,4.0,,1,2.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
2,66,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,53,9,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,55,6,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
2,79,6,9,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,70,12,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,94,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,76,9,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,20,8,6,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
2,34,11,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,99,11,7,2,,,4,,,,,,,1,2,2,2,2,2,1,2.0
1,67,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,19,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,18,6,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,37,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,40,5,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,67,8,8,2,,,3,,,,,,,2,2,2,2,2,2,1,2.0
1,25,10,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,23,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,73,6,6,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,71,6,6,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,71,12,7,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
1,78,12,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,51,11,7,2,,,2,,,,,,,2,2,2,2,2,2,2,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,17,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,6,2,4.0,,4,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,1,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,75,11,8,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,23,10,9,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,69,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,66,4,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,18,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,17,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,72,3,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,78,1,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,25,9,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,20,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,28,6,7,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,64,9,7,1,4.0,,3,2.0,1.0,2.0,1.0,,,2,2,2,2,2,2,5,2.0
1,73,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,37,8,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,17,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,14,5,7,2,,,2,,,,,,,2,2,2,2,2,2,1,2.0
1,15,5,7,2,4.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,31,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,72,6,6,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,44,11,7,2,,,2,,,,,,,2,2,2,2,2,2,6,2.0
2,59,11,6,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
1,71,12,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,19,10,6,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
2,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
1,56,5,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,63,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,23,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,30,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,37,10,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,35,6,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,7,1,4.0,,1,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
1,14,5,6,2,4.0,,1,3.0,1.0,1.0,2.0,,,2,2,2,2,2,2,5,2.0
2,76,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,73,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,78,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,73,4,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,77,12,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,65,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,37,9,7,2,,,2,,,,,,,2,2,2,2,2,2,2,2.0
1,77,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,74,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,70,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,90,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,90,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,62,4,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,41,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,39,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,16,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,57,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,30,10,7,2,,,2,,,,,,,2,2,2,2,2,2,1,2.0
1,64,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,24,9,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,68,5,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,49,9,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,57,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,70,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,74,6,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,18,8,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,68,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,68,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,30,11,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,27,9,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,20,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,92,4,9,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,32,9,5,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,61,8,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,52,9,5,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,80,9,6,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,70,6,7,2,,,3,,,,,,,2,2,2,2,2,2,1,2.0
2,58,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,85,1,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,45,10,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
2,77,4,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,50,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,78,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,67,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,74,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,48,8,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,71,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,31,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,18,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,18,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,31,3,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,48,9,6,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,20,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,21,10,3,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,78,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,32,11,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,39,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,67,1,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,40,6,9,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,70,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,52,6,7,2,,,4,,,,,,,1,2,2,2,2,2,6,2.0
2,45,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,80,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,86,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,36,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,16,3,7,2,,,4,,,,,,,2,2,1,2,1,1,5,2.0
2,39,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,64,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,25,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,53,6,7,2,,,2,,,,,,,2,2,2,2,2,2,1,2.0
2,68,5,6,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,51,6,7,1,4.0,,1,2.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
1,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,83,11,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,58,5,8,2,4.0,,1,2.0,1.0,2.0,1.0,,,2,2,2,2,2,2,1,2.0
2,48,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,30,4,7,2,,,4,,,,,,,2,2,1,2,1,1,5,2.0
1,21,10,9,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,89,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,25,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,63,9,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,67,5,5,2,,,4,,,,,,,2,2,2,2,2,2,2,2.0
2,68,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,74,9,6,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,19,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,31,9,7,2,4.0,,4,2.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
2,67,10,9,2,,,4,,,,,,,2,2,2,2,2,2,3,2.0
2,18,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,64,5,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,31,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,38,6,7,1,4.0,,1,3.0,1.0,2.0,2.0,,,2,2,2,2,2,2,5,2.0
2,59,6,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,17,6,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,26,9,7,2,,,2,,,,,,,2,2,2,2,2,2,1,2.0
2,72,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,75,8,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,30,3,7,2,,,4,,,,,,,2,2,2,2,1,1,1,2.0
2,88,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,17,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,78,4,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,69,10,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,36,11,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,27,11,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,56,11,7,2,,,4,,,,,,,2,2,2,2,2,2,6,2.0
2,77,3,7,2,,,4,,,,,,,1,2,2,2,2,2,5,2.0
2,58,3,9,2,,,4,,,,,,,2,2,2,2,2,1,5,2.0
2,19,10,7,2,,,3,,,,,,,2,2,2,2,2,2,6,2.0
2,21,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,77,5,1,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,37,6,7,2,,,4,,,,,,,2,1,2,2,2,2,5,2.0
1,16,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,74,6,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,75,3,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
1,67,6,7,2,,,4,,,,,,,2,2,2,2,2,2,4,2.0
2,67,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,23,8,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,72,3,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,74,4,1,2,,,4,,,,,,,2,1,2,2,1,1,1,2.0
2,66,3,7,2,,,4,,,,,,,2,2,2,2,2,2,1,2.0
2,41,8,5,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,41,6,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,35,4,1,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
2,15,5,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,23,10,7,2,,,2,,,,,,,2,2,2,2,2,2,2,2.0
2,49,8,7,2,,,2,,,,,,,2,2,2,2,2,2,5,2.0
1,25,10,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,17,6,1,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,20,10,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,14,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,20,8,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
1,19,5,7,2,,,4,,,,,,,2,2,2,2,2,2,5,2.0
2,66,3,7,2,,,3,,,,,,,2,2,2,2,2,2,5,2.0
